metric,correlation
toi_pp,0.9119872838449238
pp_toi_pct_of_team,0.7738570890256106
pp_gf_per_60,0.3737750083328949
pp_shooting_pct,0.35775613774454057
pp_s_per_60,0.3142488825202951
nst_ipp_all,0.1505240941193799
