percentile_bucket,games_played,shots_all_situations,plus_minus,penalty_minutes,hits,blocked_shots,takeaways,giveaways,total_faceoffs,total_fol,total_fow,es_goals_against,es_goals_for,penalties,penalties_drawn,shifts,missed_shots,toi_all_situations,toi_ev,toi_es,toi_pp,toi_sh,toi_5v5,shooting_pct_all_situations,fow_pct_all_situations,d_zone_fo_pct,ev_faceoff_pct,n_zone_fo_pct,o_zone_fo_pct,es_gf_pct,pp_shooting_pct,sh_shooting_pct,pp_toi_pct_of_team,avg_toi_per_game_all_situations,avg_es_toi_per_game,avg_toi_per_shift,pp_gf_per_60,pp_s_per_60,sh_g_per_60,nst_toi_all_situations,nst_ixg_all_situations,nst_icf_all_situations,nst_iff_all_situations,nst_iscfs_all_situations,nst_hdcf_all_situations,nst_rush_attempts_all_situations,nst_rebounds_created_all_situations,nst_penalties_drawn_all_situations,nst_hits_taken_all_situations,nst_faceoffs_won_all_situations,nst_faceoffs_lost_all_situations,nst_oi_cf_5v5,nst_oi_ca_5v5,nst_oi_ff_5v5,nst_oi_fa_5v5,nst_oi_sf_5v5,nst_oi_sa_5v5,nst_oi_gf_5v5,nst_oi_ga_5v5,nst_oi_xgf_5v5,nst_oi_xga_5v5,nst_oi_scf_5v5,nst_oi_sca_5v5,nst_oi_hdcf_5v5,nst_oi_hdca_5v5,nst_oi_hdgf_5v5,nst_oi_hdga_5v5,nst_oi_off_zone_starts_5v5,nst_oi_neu_zone_starts_5v5,nst_oi_def_zone_starts_5v5,nst_ipp_all,nst_oi_cf_pct_all,nst_oi_ff_pct_all,nst_oi_sf_pct_all,nst_oi_gf_pct_all,nst_oi_xgf_pct_all,nst_oi_scf_pct_all,nst_oi_hdcf_pct_all,nst_oi_hdgf_pct_all,nst_oi_mdcf_pct_all,nst_oi_mdgf_pct_all,nst_oi_shooting_pct_all,nst_oi_save_pct_all,nst_oi_pdo_all,nst_oi_off_zone_start_pct_all,nst_s_per_60_all_situations,nst_ixg_per_60_all_situations,nst_icf_per_60_all_situations,nst_iff_per_60_all_situations,nst_iscfs_per_60_all_situations,nst_hdcf_per_60_all_situations,es_gf_pct_pos,es_gf_pct_neg,nst_oi_cf_pct_all_pos,nst_oi_cf_pct_all_neg,nst_oi_ff_pct_all_pos,nst_oi_ff_pct_all_neg,nst_oi_sf_pct_all_pos,nst_oi_sf_pct_all_neg,nst_oi_gf_pct_all_pos,nst_oi_gf_pct_all_neg,nst_oi_xgf_pct_all_pos,nst_oi_xgf_pct_all_neg,nst_oi_scf_pct_all_pos,nst_oi_scf_pct_all_neg,nst_oi_hdcf_pct_all_pos,nst_oi_hdcf_pct_all_neg,nst_oi_hdgf_pct_all_pos,nst_oi_hdgf_pct_all_neg,nst_oi_mdcf_pct_all_pos,nst_oi_mdcf_pct_all_neg,nst_oi_mdgf_pct_all_pos,nst_oi_mdgf_pct_all_neg
0-5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-10%,4.191860465116279,2.9825581395348837,-1.180232558139535,1.9593023255813953,5.773255813953488,1.5872093023255813,0.8081395348837209,1.1453488372093024,7.953488372093023,4.622093023255814,3.3313953488372094,1.6511627906976745,0.5058139534883721,0.7209302325581395,0.6802325581395349,53.674418604651166,1.6627906976744187,2311.9941860465115,2187.1279069767443,2187.1279069767443,73.3546511627907,51.51162790697674,2163.982558139535,0.0014534883720930232,0.238632641691761,0.12709231868681534,0.23733577843990752,0.12782024786831225,0.10946846208956627,-0.32486671919811455,0.0,0.0,0.09213132673886933,563.3411108271574,532.711973094545,43.273733026764425,1.5507627515661226,2.673354662836373,0.0,935.5639534883721,0.13552325581395347,2.552325581395349,1.872093023255814,1.3313953488372092,0.6162790697674418,0.11627906976744186,0.21511627906976744,0.2616279069767442,1.4825581395348837,0.9534883720930233,1.1744186046511629,12.337209302325581,15.563953488372093,8.505813953488373,10.895348837209303,5.616279069767442,7.104651162790698,0.26744186046511625,0.7151162790697675,0.5002906976744186,0.6465116279069768,5.366279069767442,6.796511627906977,2.11046511627907,2.6627906976744184,0.11627906976744186,0.36627906976744184,2.0290697674418605,3.5290697674418605,1.75,0.011627906976744186,-0.3297874860669065,-0.33389010561622323,-0.3370185058831598,-0.41776024363233666,-0.3388439106247181,-0.3436152739013776,-0.344842570265565,-0.4258720930232558,-0.3378527647877374,-0.45377906976744187,0.01999160250828163,0.3466055263808092,0.36078317540071875,0.17789668609103707,2.0974714283405813,0.17700522583300235,3.5549212450425336,2.412472354077656,1.7736544154393246,0.7138005621888447,0.03788759689922481,0.3627543160973393,0.010638516955080751,0.3404260030219872,0.010619893022715333,0.34450999863893855,0.009611909259913032,0.3466304151430728,0.014534883720930232,0.43229512735326686,0.015218570141738082,0.3540624807664562,0.012275945321197796,0.35589121922257533,0.021690542559575608,0.3665331128251406,0.023255813953488372,0.4491279069767442,0.019845334914620216,0.3576980997023576,0.015988372093023256,0.4697674418604651
10-20%,9.307692307692308,8.674556213017752,-1.4201183431952662,4.715976331360947,14.970414201183432,4.183431952662722,1.727810650887574,2.5857988165680474,18.502958579881657,9.881656804733728,8.621301775147929,3.7159763313609466,2.3431952662721893,1.532544378698225,1.3254437869822486,128.89940828402368,4.053254437869822,5536.420118343195,5242.704142011834,5242.704142011834,151.89940828402368,141.81656804733728,5179.189349112426,0.11977158123006129,0.31909875201029836,0.1678268932826394,0.3102953382098812,0.16071729973114277,0.17058224255178864,-0.062272294492878154,0.008382642998027613,0.0,0.12081729601464958,633.1556558482729,596.0494061574652,43.49253391704467,1.885174557499508,3.41989982838887,0.0,2207.2781065088757,0.3876331360946746,6.810650887573964,5.201183431952662,3.621301775147929,1.650887573964497,0.33136094674556216,0.5443786982248521,0.5502958579881657,3.1420118343195265,2.8402366863905324,3.337278106508876,31.763313609467456,36.739644970414204,22.076923076923077,25.757396449704142,14.396449704142011,17.071005917159763,1.029585798816568,1.5798816568047338,1.3444970414201183,1.6289940828402367,13.834319526627219,16.11242603550296,5.508875739644971,6.609467455621302,0.6035502958579881,0.757396449704142,5.27810650887574,8.142011834319527,5.349112426035503,0.2282380013149244,-0.32062399019361565,-0.32044459132781195,-0.3183467602166024,-0.3269212792995928,-0.3220926891811027,-0.3199384824310768,-0.31817630939164576,-0.32664557664557664,-0.32336586322869754,-0.3990560721329952,0.03598608786935386,0.33500987004107163,0.36951666796959703,0.19929022073706495,29.007722170724392,0.573175359494542,9.515490412699473,8.581988545440593,4.944254222607172,3.784677707790927,0.07293797203299465,0.1352102665258728,0.009287767827032924,0.3299117580206486,0.009017025133017595,0.32946161646082955,0.01301565799965974,0.33136241821626217,0.024924723341012936,0.3518460026406058,0.014899158758101081,0.3369918479392038,0.014710136700587066,0.3346486191316638,0.019506624740516173,0.33768293413216194,0.04095989480604866,0.3676054714516253,0.013186858113878227,0.33655272134257574,0.027712031558185406,0.4267681036911806
20-50%,39.005758157389636,44.30134357005758,-3.7178502879078694,19.32629558541267,62.30134357005758,19.712092130518233,9.587332053742802,12.932821497120921,112.86564299424184,57.19385796545106,55.67178502879079,17.52591170825336,13.72552783109405,6.9213051823416505,6.809980806142034,627.7101727447217,20.076775431861805,27298.646833013434,24465.378119001918,24465.378119001918,975.6353166986564,1857.6333973128599,24034.593090211132,0.09723050241356278,0.3838995357092367,0.21516592053521935,0.3796917968431986,0.2290279046151917,0.21434170686911772,-0.055804282737662435,0.06761031126363631,0.04189968700525322,0.1571233121242549,699.4401227582704,631.1424779135567,43.75621828264579,3.961264759588537,6.3585602473343705,0.9113917307374084,10358.182341650672,1.908848368522073,31.30710172744722,23.938579654510555,17.128598848368522,8.550863723608446,1.4452975047984644,2.9942418426103647,2.502879078694818,14.45489443378119,22.510556621880998,23.044145873320538,149.22456813819576,173.48368522072937,105.06525911708253,122.81765834932821,69.08829174664108,80.8637236084453,5.554702495201536,8.201535508637235,6.6938579654510555,8.13915547024952,65.42226487523992,78.82917466410748,27.218809980806142,32.159309021113245,2.804222648752399,3.9692898272552783,22.63915547024952,38.326295585412666,30.781190019193858,0.2058231537006726,-0.34736417473810755,-0.34766736156358136,-0.3474466105986313,-0.36062742298301287,-0.3488111441622167,-0.3499919184744393,-0.34684293306105535,-0.35225948738184915,-0.35208997476899684,-0.3698863290143203,0.027409328562575712,0.29190557016192653,0.3193148987245023,0.15712735909231662,1.9157059655202948,0.22175523210077336,3.606474433428765,2.766637640863168,1.9781069280320214,0.9897585596161925,0.021745286486306165,0.07754956922396859,0.004025135988123529,0.35138931072623114,0.003821076154529228,0.3514884377181106,0.004002876063377617,0.3514494866620089,0.0068991090500708984,0.3675265320330838,0.006160499127941682,0.3549716432901584,0.004302722318515835,0.3542946407929551,0.006737161316620519,0.35358009437767585,0.01557014036585311,0.3678296277477023,0.004096511507308009,0.3561864862763049,0.010909646966971727,0.38079597598129206
50-80%,61.08872458410351,102.86136783733826,-1.2957486136783734,26.922365988909426,74.13863216266174,33.090573012939004,21.43438077634011,28.957486136783732,292.95009242144175,148.9279112754159,144.02218114602587,36.181146025878,35.51201478743069,11.10351201478743,11.728280961182994,1190.5378927911274,46.37892791127542,55261.43992606285,47217.1663585952,47217.1663585952,4813.428835489834,3230.844731977819,45351.75415896488,0.11890453572333197,0.41298210272999275,0.2685561918691928,0.4185308220598195,0.28130179730456145,0.2713076251523696,-0.001485955423453788,0.12200200064595904,0.08416096704475926,0.321024559118087,905.442496517763,772.5554861618386,46.59966847842059,5.599846940333007,9.004407790933115,0.4569121245413968,21797.93345656192,5.076284658040666,74.33826247689464,57.68761552680222,43.138632162661736,21.617375231053604,2.731977818853974,7.160813308687615,4.2680221811460255,24.608133086876155,56.22550831792976,57.82439926062847,363.4676524953789,346.82624768946397,260.10166358595194,248.53049907578557,170.9648798521257,163.27726432532347,17.639556377079483,17.10720887245841,18.312439926062847,17.432772643253234,168.26617375231055,159.6543438077634,69.02587800369686,65.30868761552681,8.22550831792976,8.0,63.345656192236596,73.09796672828097,61.909426987060996,0.20491149354324203,-0.3325438342471082,-0.3327456757399661,-0.3327455353065065,-0.33319075955719224,-0.3320640546525768,-0.3320639349075365,-0.33167228679202676,-0.33365774585638713,-0.3324331725913907,-0.3343549137861477,0.03374671707928146,0.29321667089293746,0.32696338797221886,0.17060719663336932,2.160270539729085,0.2741222764772741,4.028474670195404,3.125764419461777,2.3361645512002305,1.1660470890820986,0.030034749291341017,0.0315207047147948,0.009046501986196723,0.341590336233305,0.008679805678300368,0.34142548141826645,0.00873804268473464,0.3414835779912412,0.011386502379529042,0.3445772619367213,0.010217476900771814,0.3422815315533487,0.010035506351315672,0.34209944125885217,0.010433048932182241,0.34210533572420904,0.013364884712940825,0.347022630569328,0.010474315649124533,0.3429074882405153,0.015700690977389006,0.3500556047635367
80-90%,65.29050279329608,152.7150837988827,-1.2737430167597765,29.094972067039105,61.1731843575419,33.98324022346369,27.162011173184357,42.44134078212291,361.4022346368715,178.34078212290504,183.0614525139665,49.70949720670391,50.49162011173184,12.597765363128492,14.608938547486034,1394.8435754189943,68.86033519553072,69877.80446927375,57096.960893854746,57096.960893854746,10033.558659217877,2747.2849162011175,53477.513966480445,0.13309277074004777,0.4166255803380576,0.2885408657259787,0.4173494650768456,0.2933710239272443,0.2912653240360822,0.010650798196911289,0.15338544259562545,0.07509894641317925,0.5506586167329797,1071.2879883067712,875.6889887200743,50.2642257402244,7.877655131940364,11.654158990975235,0.4729045817567977,29528.234636871508,8.24659217877095,121.83240223463687,93.7877094972067,69.42458100558659,31.810055865921786,3.5865921787709496,11.653631284916202,6.17877094972067,25.519553072625698,77.70949720670392,76.24581005586592,559.8994413407821,454.53072625698326,405.29050279329607,328.63128491620114,268.60893854748605,217.93296089385476,31.670391061452513,24.92737430167598,30.623240223463686,24.544134078212288,270.05027932960894,209.9050279329609,110.16759776536313,85.73184357541899,14.966480446927374,10.932960893854748,110.35754189944134,90.95530726256983,65.11731843575419,0.23647114530330215,-0.2992789412153806,-0.29915614322621575,-0.2992050390733814,-0.2952517530371321,-0.29768049867751634,-0.2952889086191319,-0.29534792582231756,-0.28857358454182963,-0.2953250216741421,-0.2928669715213285,0.043250608708966624,0.321742125142252,0.36499273385121855,0.23184284968521465,2.9315890912175964,0.3762471668749231,5.534412879682065,4.255362473751203,3.153416741856887,1.4529217231698708,0.03299230426838264,0.022341506071471357,0.019639422645281936,0.3189183638606625,0.019808239190784185,0.3189643824169999,0.019698394699069095,0.31890343377245045,0.023879399135846496,0.31913115217297855,0.022083353419113827,0.3197638520966302,0.024116301905072076,0.31940521052420395,0.02442814972419713,0.31977607554651466,0.03175452510727112,0.3203281096491007,0.024014163423809257,0.31933918509795134,0.02896610416244933,0.32183307568377784
90-95%,67.15957446808511,182.18085106382978,2.127659574468085,30.46808510638298,57.340425531914896,34.90425531914894,33.43617021276596,47.48936170212766,458.0531914893617,224.9787234042553,233.0744680851064,53.319148936170215,57.648936170212764,13.202127659574469,17.5531914893617,1498.1914893617022,80.06382978723404,76064.28723404255,60859.48936170213,60859.48936170213,12161.978723404256,3042.81914893617,56431.925531914894,0.14625060034860263,0.42770328906567173,0.28161954826932595,0.4240941093664071,0.29795935573494636,0.31160758703196084,0.02275698353244144,0.17130074715088414,0.07832781276352044,0.6347798255431472,1133.1133673870088,905.9741146963564,51.0238355954986,8.947549592184956,12.37151309450136,0.45564694342602263,29087.882978723403,8.401914893617022,131.11702127659575,99.07446808510639,71.08510638297872,29.840425531914892,4.01063829787234,10.925531914893616,6.223404255319149,25.56382978723404,96.23404255319149,90.1063829787234,556.7765957446809,439.5744680851064,403.1170212765957,320.1808510638298,266.4148936170213,212.40425531914894,34.0531914893617,24.21276595744681,31.504361702127657,24.30744680851064,271.98936170212767,207.45744680851064,109.82978723404256,84.19148936170212,15.138297872340425,10.670212765957446,111.08510638297872,93.34042553191489,64.90425531914893,0.22802208280570627,-0.3156228275047323,-0.31608968320347547,-0.3163509257564739,-0.3059845609955619,-0.31371884166067115,-0.31268986581461855,-0.3133707171993005,-0.3057826115167522,-0.31223297685864454,-0.29644778995017407,0.04254777939052396,0.2923620374170107,0.3349098168075347,0.21192540915657995,2.8056668047512154,0.34422645132202945,5.35934017354739,4.050303459559584,2.9078845786201373,1.2236961734786265,0.03906058036856683,0.016303596836125384,0.019814575321453927,0.3354374028261862,0.019410493197905845,0.3355001764013813,0.019132312137603347,0.33548323789407725,0.029396004918015604,0.33538056591357757,0.02239400130151222,0.3361128429621834,0.022811256646469335,0.3355011224610879,0.022381001435043155,0.33575171863434367,0.029758988488151665,0.33554160000490385,0.02324576035348736,0.3354787372121319,0.03975410012954714,0.33620189007972123
95-100%,65.52688172043011,201.0215053763441,10.580645161290322,27.70967741935484,53.215053763440864,35.10752688172043,36.655913978494624,56.31182795698925,523.6129032258065,249.53763440860214,274.0752688172043,55.344086021505376,68.89247311827957,12.021505376344086,18.204301075268816,1487.8709677419354,85.70967741935483,78819.6559139785,62922.333333333336,62922.333333333336,13467.376344086022,2429.94623655914,58094.67741935484,0.15197984397085024,0.4455472609875546,0.35818451567244675,0.44806885124153617,0.35126202368828086,0.3477283015602142,0.0545934336471677,0.17345087807705123,0.11499945693494079,0.710624098022063,1200.5436626144908,955.8925784730976,52.918566124249516,10.223149909867574,14.00251191480477,0.6389689577090493,28508.139784946237,8.148924731182795,125.88172043010752,94.08602150537635,69.53763440860214,27.741935483870968,3.6881720430107525,11.935483870967742,6.043010752688172,23.35483870967742,91.9247311827957,87.29032258064517,565.1827956989247,413.64516129032256,412.2795698924731,303.89247311827955,276.1720430107527,204.27956989247312,37.11827956989247,22.72043010752688,33.486451612903224,23.183440860215054,287.89247311827955,192.9247311827957,118.96774193548387,78.3225806451613,17.344086021505376,10.0,112.90322580645162,85.52688172043011,54.645161290322584,0.22410239042760483,-0.32617667652797694,-0.3267053717644432,-0.3269896929567637,-0.3131660904576709,-0.3220447559852514,-0.31979786876537925,-0.3184191501110103,-0.3092662307994417,-0.32082591266756627,-0.3117063642462039,0.04055603215471567,0.2674948155686627,0.30805084772337843,0.20509199755685217,2.555666887530523,0.31021175304751547,4.777138407693602,3.574536294581867,2.644694731271345,1.0573445122306633,0.06074279390338959,0.0061493602562218835,0.023285689063420923,0.34946236559139787,0.022756993826954643,0.34946236559139787,0.022472672634634122,0.34946236559139787,0.03629627513372695,0.34946236559139787,0.027417609606146445,0.34946236559139787,0.02966449682601858,0.34946236559139787,0.031092539738057482,0.3495116898490677,0.04019613479195617,0.34946236559139787,0.02863645292383156,0.34946236559139787,0.037756001345193926,0.34946236559139787
