metric,correlation
toi_pp,0.9385274170810941
pp_toi_pct_of_team,0.8012787606431707
pp_shooting_pct,0.2684949837130198
pp_s_per_60,0.21649299480271852
nst_ipp_all,0.15655713700252197
pp_gf_per_60,0.09145472992806529
